"shop_id","mean_lo","mean_la"
"s_211742",114.474441611429,31.0804262857143
"s_211743",114.474460725105,31.0806759677419
"s_211875",122.347290498829,31.8350518852459
"s_2119013",122.593955813559,31.5826915084746
"s_2119058",117.365573181818,40.6661386363636
"s_2120165",117.365612558824,40.6661465588235
"s_212115",114.474438300578,31.0806141965318
"s_212126",114.474354265499,31.0804865377358
"s_21219",113.999867080292,34.8893697810219
"s_2121935",109.29061752381,35.1823967619048
"s_212532",115.08974227451,30.6911588235294
"s_2125432",116.444084571429,29.228991
"s_2125444",117.365511584906,40.6664344339623
"s_212931",115.093147571429,38.9322066992481
"s_213073",121.134402402597,31.1972155584416
"s_213147",121.494233910448,32.0815326119403
"s_213191",113.781772530864,23.3389009382716
"s_213431",114.473965490909,31.0815838727273
"s_2134581",113.184395428571,38.3775631071429
"s_2135368",122.1783425,38.4284553125
"s_213546",123.779421943787,42.3621774585799
"s_2135574",121.313030833333,31.9187425238095
"s_2136565",117.365596357143,40.6665639285714
"s_2136631",117.365799560606,40.666560469697
"s_2136660",122.594475897293,31.5820224179936
"s_2136726",104.415133,31.286463
"s_2136738",114.63919992446,35.2379466978417
"s_213707",113.563564833333,23.1586818055556
"s_2140651",121.312956850877,31.9165142105263
"s_2141210",115.448612037037,38.7552048148148
"s_2141819",104.416651,31.287114
"s_2142513",120.999351947368,30.9080872631579
"s_2143711",121.730021064516,32.6028663548387
"s_214475",117.706577146939,36.8298126979592
"s_2144849",117.365739125,40.666561375
"s_2145472",113.788867136612,23.8321197568306
"s_2145495",115.447973171171,38.755483972973
"s_2145835",121.494671166667,32.0811408166667
"s_2147550",117.36573,40.666581
"s_2149035",117.813843775801,39.6183540427046
"s_2150259",113.186751714286,38.3776881428571
"s_2150741",122.255073110619,31.3514137123894
"s_2151409",119.629414333333,26.7457093333333
"s_215172",116.9398899,40.497052
"s_2152672",122.141102903475,39.8190827065637
"s_2153853",122.273782044118,37.9799518382353
"s_215420",121.001491682759,30.9071868482759
"s_2155974",121.00766618705,32.3227110359712
"s_2156168",115.19578890604,38.539989114094
"s_2158385",122.141141666667,39.8188243333333
"s_2158618",117.270563248031,34.8563017834646
"s_2160008",117.270355878788,34.8553852121212
"s_2160895",120.35442084375,32.3511485
"s_2161371",113.186631589744,38.378629051282
"s_216139",118.899968247967,25.4337091707317
"s_2164256",117.36515275,40.66779175
"s_2167136",117.365484275862,40.666405
"s_2168063",116.718275,40.741153
"s_216973",115.193410428571,38.5402458571429
"s_2171599",117.705496688525,36.826962510929
"s_217184",120.3543977,32.35059084
"s_21742",121.005383578947,30.9489470877193
"s_2174862",118.04873895092,31.8937651042945
"s_217698",122.344979093066,31.8330241459854
"s_2178801",122.141733911392,39.8191611518987
"s_2180991",118.048135373239,31.8930302394366
"s_2181516",120.693855302817,31.9537304788732
"s_2183977",116.089502513514,28.7738882972973
"s_218498",115.092148657143,38.932088647619
"s_218821",112.489625315789,41.7917064210526
"s_219161",121.133792291139,31.1967926392405
"s_21927",117.814549831354,39.6180921852732
"s_2193582",121.963658890805,31.6537364798851
"s_2193628",118.2037474,24.7826472
"s_2195618",116.863500361111,40.3277923888889
"s_2196388",109.094870666667,34.3961932962963
"s_220056",117.838688857143,25.3324611190476
"s_2200828",115.092899832158,38.932349203103
"s_2200940",116.08989743,39.20988572
"s_2204",122.255242486842,31.3518076842105
"s_2205652",115.092112,38.930743
"s_220778",121.0006143,30.9086911285714
"s_2209021",113.186914531008,38.3788233139535
"s_2209101",117.361204890625,40.63839284375
"s_2210588",112.32562977451,32.6859170882353
"s_22112",116.940590837255,40.4965451588235
"s_2211747",119.191659212121,32.4242707575758
"s_221292",121.532580981043,38.2150241966825
"s_2213212",120.49454919697,36.4547027651515
"s_221357",122.347374923695,31.834494813253
"s_221456",122.181421142857,32.1821968039867
"s_22175",122.255934665722,31.3513726090652
"s_2218204",121.495707066667,32.0810376333333
"s_2218913",121.49685,32.080745
"s_2219881",109.290618918033,35.1823451803279
"s_2220379",120.494536893617,36.4540695106383
"s_2220529",118.0476078,31.89196902
"s_2222286",118.900482,25.4342106666667
"s_222284",119.125523481481,25.6038444444444
"s_222597",109.291072269231,35.1825431538462
"s_222723",114.0019828,34.8894026
"s_222757",121.494143027778,32.0816404444444
"s_222959",122.270135308782,37.9807856855524
"s_2230096",109.265663285714,35.2583603127413
"s_2231641",122.273217278125,37.980255978125
"s_223641",119.12554355102,25.6047205306122
"s_223664",116.443638744086,29.2282899333333
"s_223958",120.696111888889,31.9552817171717
"s_2240322",121.495374536585,32.0811016219512
"s_2243773",114.330050222222,23.3058733333333
"s_2248290",109.265541805085,35.2582083771186
"s_22504",121.134568338462,31.1977612666667
"s_225064",122.306919,32.08734725
"s_2251856",121.001663785714,30.9072154285714
"s_22541",118.728367768953,32.4517904584838
"s_2254226",120.330018830189,32.3294696603774
"s_2254815",118.728014958333,32.4518616458333
"s_2257337",117.255394864662,36.8995658496241
"s_2257974",117.365690341463,40.6659898414634
"s_2258",122.348210626667,31.8330018466667
"s_225878",115.0924915,38.931194
"s_2259021",115.088824096296,30.690980637037
"s_2259315",114.639910689394,35.5533032171717
"s_2260",109.093791615942,34.3961767101449
"s_22613",117.364350393939,40.6385172121212
"s_2261699",113.1866878,38.3783516
"s_2262740",116.08987506383,39.2098291276596
"s_22631",118.73118902521,32.4494757983193
"s_2264415",118.236918571429,32.23966
"s_2265",122.345643,31.8347888455285
"s_2265037",120.611561,34.055761
"s_226710",115.092425248227,38.9314514255319
"s_226789",118.203905176471,24.7843125735294
"s_2268305",117.706221833333,36.8300502222222
"s_2268632",117.4413655,39.583199
"s_226890",116.940327959596,40.4973662996633
"s_2269194",122.25526,31.3518028791209
"s_2269525",122.255544252033,31.3509483739837
"s_227106",121.000325142857,30.9076501428571
"s_227333",116.940636087209,40.4955167674419
"s_2273430",120.746722555556,30.8155728888889
"s_2273915",117.920335234043,39.5806648085106
"s_22749",122.003490233716,31.5169489770115
"s_2275600",121.956442727273,39.5881712909091
"s_2277675",121.44979904878,31.6299755365854
"s_227969",116.0898721875,39.2098338125
"s_2283711",114.000499675862,34.8895241862069
"s_2286",118.1920522,32.8567296
"s_2286162",115.092616070501,38.932488109462
"s_228704",121.49454909375,32.0812116875
"s_229376",115.0924308,38.9314538
"s_2295562",120.354373744186,32.3511056511628
"s_2295836",122.27278625,37.9801045833333
"s_2295979",111.339386764706,31.2169392941176
"s_229683",114.64118825,35.2306114642857
"s_2303129",116.863140571096,40.3272714708625
"s_2303143",116.863274894628,40.3271537530992
"s_230362",122.272550333333,37.9800783333333
"s_230476",119.326938176471,32.6435588235294
"s_230765",115.093024,38.931531
"s_2310712",116.863101665485,40.3272211560284
"s_231485",104.815288571429,30.9644688888889
"s_2319717",121.955337,39.5884688888889
"s_231973",117.838554173913,25.3329403369565
"s_231997",122.270206806897,37.9800095896552
"s_232204",121.001228933333,30.9085214666667
"s_2322935",122.001425222222,31.5163697777778
"s_2326323",106.963991037037,29.793725
"s_2326999",106.964501,29.7932613333333
"s_2329616",121.313360790274,31.9185679331307
"s_233101",117.913797572383,39.5900791247216
"s_2331867",106.964008333333,29.7939701851852
"s_233433",114.639624232558,35.5533186918605
"s_2334375",113.781841,23.3375124246575
"s_233542",120.326602702128,32.3310155531915
"s_233553",116.089130961039,28.771577038961
"s_233745",114.092699101449,23.9276905652174
"s_234522",114.001446877778,34.8893497222222
"s_235089",107.516421513032,29.7380641604938
"s_2351089",118.205697382353,24.7831088823529
"s_235608",115.092489426966,38.9307912921348
"s_235734",113.789193857143,23.8324270357143
"s_235880",114.643007640379,35.5522894794953
"s_236074",118.191618270476,32.8560777085714
"s_23634",104.815005093458,30.9655795941255
"s_236356",114.47253791129,31.0801632177419
"s_236452",120.553927595588,30.8533740735294
"s_236786",109.093171985577,34.3963645
"s_237025",113.818977413681,34.9504531465798
"s_237245",116.759261863636,40.7371984318182
"s_2375064",112.45946,41.78857025
"s_237703",113.807797,35.028293
"s_2378665",114.408923595506,30.9773850168539
"s_238597",117.81494065,39.61715065
"s_238899",116.444795,29.2283928690476
"s_2389972",116.940805608696,40.4969745652174
"s_2391477",120.353480171429,32.3505045238095
"s_2392",122.182004914286,32.1824524285714
"s_239561",109.093500978261,34.3963591630435
"s_2395885",115.194002452381,38.5405184047619
"s_2397657",109.0931,34.396422
"s_240039",116.444010075188,29.229196962406
"s_240078",117.913538926829,39.5897461707317
"s_240201",115.088803209459,30.6909578040541
"s_240278",118.203766365079,24.7848875555556
"s_240315",120.494229668966,36.4549244068966
"s_240357",109.291569292683,35.1829914146341
"s_2404",121.962131694915,31.6512301638418
"s_2404619",106.96348052439,29.7961590609756
"s_2404711",109.580697,24.764102
"s_240662",119.628702440523,26.7472865267974
"s_2406753",107.515025,29.736897
"s_240723",122.347554660891,31.8336998168317
"s_2409036",119.628137125,26.746281
"s_241509",116.090127868613,39.2087105693431
"s_241687",120.407401921875,33.3392188973214
"s_2419464",120.3530685,32.350405
"s_242273",118.184488363636,32.8521082727273
"s_242373",121.954744507143,39.58862225
"s_2423948",117.258217655629,36.8985313576159
"s_242485",115.08836659375,30.69019625
"s_2425",120.745904,30.8152552672414
"s_242556",112.490390220588,41.7917670147059
"s_2425710",114.000460138889,34.8895281388889
"s_242593",123.800994,42.367488
"s_242854",122.141628369231,39.8193859538462
"s_2428773",115.299261611111,37.5765663333333
"s_2432851",117.706187359551,36.8305910561798
"s_2435509",120.406027545455,33.3266322727273
"s_2436176",122.140774381579,39.819216995614
"s_2436466",104.41465,31.285727
"s_243737",104.415777084967,31.2869201372549
"s_2440709",121.366050154762,32.3157549880952
"s_2445437",121.954173873614,39.5876338514412
"s_244573",119.87426208589,32.7537544509202
"s_2446192",121.9553649,39.5884443866667
"s_244718",114.642782,35.2399515
"s_244731",122.273699,37.980413
"s_2448625",122.180098193254,32.1817132980857
"s_2451532",116.443844310345,29.2286551034483
"s_2453470",113.564407206714,23.1591293374558
"s_245354",117.839743188235,25.3338953529412
"s_24537",119.044523641975,25.2056725185185
"s_245499",119.124552588235,25.6050353529412
"s_245718",122.177594807947,38.4242110264901
"s_2457480",115.2993339,37.5765166
"s_246842",121.00213403169,30.9071936549296
"s_246939",115.089267103448,30.6911991034483
"s_2472726",120.353425733333,32.3504877666667
"s_2482",121.955410255814,39.5885417325581
"s_248996",113.788489,23.8326925
"s_249281",114.43610765625,23.56030734375
"s_249396",104.41507912,31.2872276266667
"s_249497",117.840086576271,25.334229440678
"s_250132",113.789735135135,23.8331050810811
"s_250204",116.088766341463,28.772929097561
"s_250613",115.445942153846,38.755635
"s_250643",117.364889268366,40.6671319445277
"s_250736",104.414771422037,31.2864482120582
"s_250851",117.363571825434,40.6384332416185
"s_251",121.000670414815,30.9077170444444
"s_251078",120.630228023364,34.0989375140187
"s_251114",120.555660434426,30.8513281557377
"s_251282",120.331536519894,32.3303048143236
"s_251463",117.453049973822,39.5883314764398
"s_251580",120.630238642857,34.09893375
"s_251652",121.133824239865,31.1971860641892
"s_251677",117.36512564988,40.6381881822542
"s_251693",114.092563609544,23.9280627310195
"s_252174",122.310251091429,32.0881397542857
"s_252207",121.963564448649,31.6534447459459
"s_2527",116.861838681913,40.3266704178794
"s_2528589",113.18674190411,38.3777763424658
"s_2529033",117.813408447674,39.6191937616279
"s_252918",114.436282945946,23.5585792432432
"s_25324",117.705567142857,36.8300882857143
"s_253266",116.443803982759,29.2283093275862
"s_2538319",114.002140608696,34.889660057971
"s_2539031",116.941075261062,40.496422420354
"s_2540669",122.141867981651,39.8190818073395
"s_2542467",114.832156205036,31.2349566654676
"s_254310",115.194867653333,38.5406243688889
"s_254361",118.900437598592,25.4340276549296
"s_2546670",112.325925493671,32.6864735443038
"s_2547179",119.615374707692,26.7507856384615
"s_2551224",116.824685,40.493172
"s_255302",109.093660815534,34.396239433657
"s_255303",120.695137778761,31.9545053097345
"s_255351",113.789945947368,23.83284275
"s_2553711",117.705437388889,36.8297401111111
"s_2556812",117.912874,39.587313
"s_2558448",120.745715457711,30.8153000845771
"s_2558629",114.001976594203,34.8893668550725
"s_2558646",115.092272619565,38.9315516304348
"s_2560572",115.092764553333,38.9330420333333
"s_2561254",113.186573,38.377615
"s_2561290",106.963078515873,29.7970661031746
"s_2562",122.594059679245,31.5817899622641
"s_2562048",114.000461549451,34.8893126520147
"s_256254",116.862080214286,40.3264518571429
"s_2562541",106.963304433333,29.7945398
"s_2564023",120.6133459,34.054609
"s_256556",114.640065658333,35.2402288833333
"s_2566",117.360657583333,40.638265879386
"s_2566459",116.940554333333,40.4969030333333
"s_2567513",106.963975222222,29.7934536666667
"s_2567884",115.09231078826,38.9315846037736
"s_2568846",117.361221782609,40.6381588478261
"s_256926",122.272601234848,37.9795322878788
"s_257044",122.177707204918,38.4273204098361
"s_257107",118.730315590909,32.4504315454545
"s_2572515",120.335098071979,32.3274716966581
"s_2575981",118.2835526,25.8617728
"s_257748",121.365062737288,32.3164534915254
"s_2577825",114.436593519313,23.5608897982833
"s_257799",114.515375826923,30.9113908782051
"s_2578162",116.089843696721,39.2080105
"s_258203",106.964205970297,29.7942738514851
"s_258275",122.140757,39.8192256666667
"s_2583434",122.273709884848,37.9807073757576
"s_2585264",114.092939941176,23.9291119705882
"s_2585527",116.939610738889,40.4962645
"s_2586004",116.940586053435,40.4959201984733
"s_258609",112.324691466667,32.6861793333333
"s_25873",123.7990168,42.3671542
"s_2588",117.814127306569,39.6183518029197
"s_259001",122.306301478261,32.0870533478261
"s_2590307",119.327751076923,32.6449354065934
"s_2590554",120.922709173913,32.1476794782609
"s_259411",122.346227745455,31.8339464
"s_2594841",117.8386404,25.332377
"s_2596343",114.000104299363,34.8890802643312
"s_259698",113.780607925234,23.3373782242991
"s_2598606",120.694798357724,31.9541876178862
"s_259939",114.475726218868,31.0815296075472
"s_2599514",118.04831,31.8935732222222
"s_26",122.34773374359,31.8338272051282
"s_2600200",113.78859195283,23.830895990566
"s_2601781",115.193761631068,38.5413756699029
"s_260429",106.964823,29.793984
"s_260690",115.093207963542,38.9314636302083
"s_2608437",121.531619466667,38.216196
"s_2609489",123.660166,42.402587
"s_2610847",122.180398992,32.182346064
"s_2611356",120.630543952381,34.0985066666667
"s_2611362",118.19203454717,32.8562728867925
"s_2612943",115.448491727273,38.7554071363636
"s_2613795",116.9406005,40.495962
"s_2613979",116.443575079545,29.2289944772727
"s_2614190",121.192332424242,31.7988919090909
"s_261482",106.964296882353,29.7942474352941
"s_2615253",117.705728291209,36.8293422472527
"s_2615551",114.641037382979,35.2307800851064
"s_2617388",120.612767363636,34.0565390909091
"s_2618197",120.807954949183,31.4315325353902
"s_2618546",118.900564705882,25.434434
"s_2618688",119.191461133333,32.4242001333333
"s_2621549",121.955085172043,39.5873919569892
"s_2623857",113.564189397701,23.159048937931
"s_2624927",117.4523106,39.588642
"s_262507",115.088492071429,30.6903676031746
"s_2625411",120.629908,34.099689
"s_2625747",122.270139861272,37.980699283237
"s_2625925",119.193697511905,32.4245781190476
"s_262622",106.963744148148,29.7943904814815
"s_262754",106.963861686047,29.7947831162791
"s_2628604",122.346486666667,31.8347995
"s_2631847",117.255032,36.899399
"s_2632928",117.91377275,39.58872025
"s_2634654",106.964127813953,29.7943495348837
"s_2636741",112.4897656,41.7908262
"s_2637136",117.913504511628,39.5902721860465
"s_2637184",114.639565576923,35.5531889230769
"s_263745",120.494034727273,36.4540831363636
"s_263749",119.327646632653,32.6436435306122
"s_2638701",120.611214043478,34.0559313478261
"s_2640235",106.963930705,29.7938789
"s_264128",117.700522461929,35.1325562944162
"s_2641302",104.814479633484,30.9659496696833
"s_264236",121.133801696429,31.1968611428571
"s_2642851",115.44668,38.755739
"s_2643913",106.96264,29.797435
"s_2644770",117.913154092593,39.5899934259259
"s_2647298",118.729901223141,32.4507945867769
"s_2647504",120.6116768,34.0563626
"s_2648399",118.728053404762,32.451900152381
"s_2648830",113.186452083333,38.3775596458333
"s_2648837",120.695654791411,31.9549760920245
"s_2649028",111.340367947368,31.2170501578947
"s_2649418",121.449944869565,31.6296971130435
"s_264980",106.962022222222,29.7979912580645
"s_2650203",120.808552214286,31.4319104285714
"s_2651072",117.3650509,40.66639045
"s_2651399",120.747405,30.8158415
"s_2651838",117.256029,36.899708
"s_265303",106.962034092308,29.7979030769231
"s_2654182",121.529993928571,38.2162815238095
"s_2655305",115.448096214286,38.7555053571429
"s_2655917",117.453088163636,39.5878592181818
"s_265646",106.96317075,29.7967213125
"s_265722",106.961977238095,29.7979910095238
"s_265769",113.563652520833,23.1587441666667
"s_265785",106.96204,29.7983036434783
"s_2658754",117.450494217391,39.5893280724638
"s_265916",106.962027723077,29.7978731384615
"s_2660732",115.195281562963,38.5417456444444
"s_266124",106.962001372263,29.7980083941606
"s_266272",106.962003314286,29.7980041714286
"s_2663655",122.255306755814,31.3511081162791
"s_266410",106.962048443478,29.7978641304348
"s_2664420",119.628221142857,26.7454007857143
"s_266452",121.133807578947,31.1971254210526
"s_266487",122.594656646258,31.5819796734694
"s_266496",114.408367,30.978831
"s_266546",106.962022324841,29.7979812547771
"s_266602",106.962002641975,29.7980087530864
"s_2666487",116.089834822917,39.2080277291667
"s_266675",122.346804798742,31.8344265849057
"s_266787",106.9620254,29.7979656526316
"s_266790",106.962037203125,29.797906765625
"s_266793",114.436057461538,23.5602116923077
"s_2668861",114.474806446429,31.08160825
"s_267059",116.443427,29.2294948888889
"s_2670603",116.089891103896,39.2091599480519
"s_267067",106.962025110429,29.7976687055215
"s_267069",114.43752943038,23.5590309367089
"s_267196",106.962005377778,29.7979409333333
"s_267263",106.961996941176,29.7979978823529
"s_2673",121.955809980676,39.5887827101449
"s_267330",122.34666608805,31.8350050628931
"s_267402",106.96203406422,29.7976156146789
"s_267504",106.961674835052,29.7977969536082
"s_2675649",120.6127608,34.0560122
"s_267577",106.962016703704,29.7979982592593
"s_267647",106.961932864407,29.7977415480226
"s_2676525",115.298920383838,37.5762414545455
"s_267728",106.962025853659,29.7978928780488
"s_2677311",122.140438590909,39.8195400909091
"s_2677493",118.900022826087,25.4331037391304
"s_2678190",106.96412,29.792987
"s_2678298",121.496485632768,32.0814936497175
"s_2678674",116.089993952381,39.2091063095238
"s_267886",106.962012906542,29.7979851962617
"s_267897",106.961983244094,29.7980078110236
"s_2679050",113.819336797872,34.950109606383
"s_2679604",119.1942695,32.4242525689655
"s_2679889",120.330714461538,32.3287844615385
"s_268051",121.366480238356,32.3172856273973
"s_268275",122.1826899375,32.1820665625
"s_2683007",116.71026275,40.739748125
"s_2683088",120.330754333333,32.3287786296296
"s_2683921",121.136306457143,31.1984216857143
"s_2685551",121.312668092141,31.9173130785908
"s_2685748",113.999739092857,34.8890859071429
"s_2687171",118.899212,25.432926
"s_2687707",106.963002425876,29.7970037196765
"s_2689761",117.270719682353,34.8580134411765
"s_269032",121.326058573333,31.77683188
"s_2691361",117.255712995475,36.8997112171946
"s_2691849",118.246995,32.2508305714286
"s_2691968",117.451659714286,39.5889757857143
"s_2692218",117.914341215686,39.5902966078431
"s_2692477",120.407837656,30.535852616
"s_2695436",113.186114555556,38.3776655
"s_269594",113.99965657377,34.8891586393443
"s_2697372",119.327787294118,32.6449561764706
"s_2699766",119.87457,32.752915
"s_2699990",113.78909619094,23.8317017649083
"s_270092",114.435678756757,23.5595485405405
"s_2701486",121.956157,39.587766
"s_2702681",113.186556595745,38.3775765638298
"s_2703639",120.744865799636,30.8156012750455
"s_2703727",118.72802578673,32.4517291990521
"s_2705683",113.186714047619,38.3779660714286
"s_2708647",120.494231806061,36.4554107878788
"s_2709224",116.762008601942,40.7375990776699
"s_2709603",122.140751,39.819198
"s_271222",113.564569537037,23.1590143333333
"s_2713224",118.239196,32.241598
"s_271354",106.962850939394,29.7967299393939
"s_2713645",113.185148142857,38.3793594285714
"s_271526",106.964233608696,29.7943987391304
"s_2716978",117.813240705882,39.6176147058824
"s_2717812",106.962837788618,29.7978180731707
"s_271810",116.444534613402,29.2285677113402
"s_2718160",116.940302844749,40.4960785890411
"s_2718207",104.441381206897,31.3628965862069
"s_2718985",121.730027309524,32.603597531746
"s_271995",114.437182,23.5586805
"s_2722975",120.407841733333,30.5356230666667
"s_2727564",117.270076782946,34.8586809534884
"s_272961",106.961762039568,29.7980201258993
"s_2729735",116.941248015504,40.4950998372093
"s_2730025",116.94053323913,40.4957982391304
"s_2731472",116.940727152174,40.4951539782609
"s_2733650",116.940001558011,40.4955870276243
"s_2734277",116.9401795,40.495754
"s_2734278",116.94067942,40.4952166
"s_2734695",121.001660797101,30.9073942608696
"s_273473",114.473886403846,31.0814939038462
"s_2735399",120.611656897436,34.0556473589744
"s_273589",121.364841956835,32.3153082446043
"s_2736908",116.443325138211,29.2296297235772
"s_2737542",120.972360490909,32.3397885727273
"s_2737905",114.436161351852,23.5599408148148
"s_2738226",119.325704189474,32.6454609263158
"s_2738418",116.759992,40.7372612051282
"s_2738934",120.494376814815,36.4546280185185
"s_2739617",116.757399833333,40.7372801666667
"s_2739750",117.451600089202,39.5887283568075
"s_2740096",116.089870074468,39.2092132446809
"s_2741065",116.08862228,28.7717552
"s_2741113",116.941825557377,40.4953993278689
"s_2741830",117.255062568182,36.8994110681818
"s_274190",120.408427166667,33.3375833333333
"s_2741908",118.190884071429,32.8557325357143
"s_2741934",117.913168265306,39.5896427142857
"s_2742599",116.941839208333,40.4953955833333
"s_2743422",117.452054823529,39.5886361764706
"s_2743843",121.729956343066,32.6036100948905
"s_2743880",106.962998,29.793365
"s_2744209",109.093877366667,34.3962640666667
"s_2744237",114.474420237805,31.08021475
"s_2745266",120.745921030303,30.8151963535354
"s_27458",116.089849375,39.20822871875
"s_2750561",113.186659,38.3774358536585
"s_2751576",116.08990765,39.20831855
"s_2752823",116.759420243827,40.7369310493827
"s_2753602",116.761926666667,40.7365526666667
"s_2754348",119.044292078947,25.2068632105263
"s_2754359",113.17576,38.363257
"s_2754515",120.927196823529,32.1487728235294
"s_275457",121.135567989691,31.1980860154639
"s_2754843",117.269948,34.858372
"s_2760310",117.270004804878,34.8558057317073
"s_2761121",116.941615588235,40.4962220588235
"s_276180",116.089845639269,39.2096061050228
"s_2763",116.0881685,28.771641875
"s_2763120",114.001067746914,34.8893687716049
"s_2763137",106.963152833333,29.7939133888889
"s_276357",121.963097333333,31.6521293333333
"s_2764412",114.639095657074,35.552060323741
"s_2766041",121.0003965,30.909221
"s_2767452",109.093909147287,34.3960908914729
"s_2768193",114.639690595855,35.2389503523316
"s_2768198",113.819742828638,34.9507965211268
"s_2768956",121.003127363218,30.9074437908046
"s_2769247",121.492977059829,32.0816631367521
"s_2769856",121.494676806061,32.0811918484848
"s_2769864",120.999981723404,30.9083612553192
"s_2770690",115.194284529412,38.5406004705882
"s_2771475",121.95598172807,39.5881569824561
"s_2772396",114.638576461538,35.2344495384615
"s_2774043",114.518018047619,30.9120489166667
"s_2774209",119.864742571429,26.6589705
"s_2775157",121.531395220126,38.2157048301887
"s_277531",113.983232,35.076965
"s_2776010",113.773876923077,23.3570736538462
"s_277637",121.963656285714,31.6533781428571
"s_277664",122.1412945,39.8189415
"s_2782799",117.451121272727,39.5889020632411
"s_2783591",116.863119856546,40.3271774721448
"s_2784191",122.347501285714,31.834214
"s_2784485",113.18660184375,38.37768415625
"s_2785528",121.9645076,31.65352368
"s_2785606",114.436459423221,23.5595429962547
"s_2785901",119.87389015,32.7544017
"s_2786076",104.815184956989,30.9616934408602
"s_2786655",119.043469213333,25.2077356066667
"s_2787292",119.873878333333,32.7543827619048
"s_2787507",119.87398200885,32.754421539823
"s_278752",114.474883234987,31.0817773263708
"s_2787715",119.874142555556,32.7574077361111
"s_2787970",119.873968991379,32.7544319741379
"s_2788872",119.873899970588,32.7544051470588
"s_2789464",122.347854344444,31.8350739111111
"s_2790610",119.8738128,32.75436028
"s_2790674",113.805404,23.303157
"s_2790691",122.273663,37.980449
"s_2791469",119.873831746667,32.7543655333333
"s_2791632",119.873860433333,32.7543216666667
"s_2791865",119.873917025974,32.7543978311688
"s_279217",117.454415903226,39.587457983871
"s_2792578",119.873962548673,32.7544044778761
"s_2792589",119.873911945205,32.7543600821918
"s_2792612",117.365882603834,40.6659844313099
"s_2792860",119.873847508475,32.7543717457627
"s_2793094",119.873821765957,32.7543535319149
"s_2793133",119.044702083333,25.2054102083333
"s_2793519",119.193317823529,32.4243038676471
"s_2793538",113.18453576087,38.3774457826087
"s_279514",121.313808,31.916998
"s_2795177",119.873909041237,32.7543997319588
"s_2795244",117.2550275,36.899374
"s_279544",114.639456,35.5524573263158
"s_2796281",119.873968374384,32.7544193251232
"s_2796282",119.873891351351,32.7543883108108
"s_2796573",119.873938216867,32.7544203253012
"s_2797213",116.94018,40.4948546666667
"s_279727",115.6044585,35.0491995
"s_2797278",119.873896162791,32.7543620465116
"s_2797950",119.874349491525,32.7546537288136
"s_2798591",119.873916272727,32.7543783939394
"s_279873",106.964079711957,29.7943170326087
"s_2800325",112.324715134276,32.6860542014134
"s_2802260",119.125011947368,25.6053765263158
"s_2802664",119.873917708333,32.7543927291667
"s_2803102",106.965344214286,29.79324025
"s_2803176",113.819338122807,34.9492336315789
"s_2803612",113.186811490909,38.3776848363636
"s_2806670",116.089588,28.773186
"s_280773",114.639264461538,35.5521595512821
"s_2808119",112.490217371429,41.7917911714286
"s_2810066",116.760776341772,40.7369052151899
"s_2810187",118.236666715909,32.2408626136364
"s_2810515",113.789551526316,23.8323513157895
"s_2811108",117.70553378022,36.830072010989
"s_2812146",117.813753333333,39.6195774705882
"s_281254",106.967631408213,29.8094739565217
"s_2814368",115.08865505102,30.6908714183673
"s_2817508",120.63055347619,34.0984671428571
"s_2817989",120.61117873913,34.0559218695652
"s_2818415",109.092796339623,34.3966451320755
"s_2819490",121.133955131148,31.1986063278689
"s_28214",116.941264618321,40.4973976507634
"s_282252",121.110708188192,31.9748845202952
"s_282583",121.3660579,32.3166739
"s_2826568",116.759005,40.737436
"s_282837",106.963493855932,29.7970904858757
"s_2829225",114.000091065574,34.8890905245902
"s_2829606",115.447538,38.7556145
"s_2830069",114.514813777778,30.9110704444444
"s_283157",117.914140035635,39.5885442538976
"s_2833968",122.347052791878,31.8349846395939
"s_2835376",120.927094,32.149445
"s_2836741",120.7456145,30.81568075
"s_2836817",121.364281604255,32.3160638255319
"s_2840330",114.436173793103,23.558779137931
"s_2841630",122.0051076,31.5137312
"s_2842637",112.3246504,32.686522
"s_2843399",114.436244625,23.5578637083333
"s_284588",114.436604160256,23.5582002948718
"s_2846762",104.815183095137,30.9621261078224
"s_2848901",106.964021631579,29.7950257894737
"s_2849639",113.186714636364,38.3784982272727
"s_2850169",121.366401572917,32.3176366145833
"s_285149",114.63911034,35.23310706
"s_2852347",109.291500705882,35.1828472941176
"s_2853622",113.563463974359,23.1584063076923
"s_2853954",112.326638033898,32.6882700564972
"s_2855864",112.49039823301,41.7919466504854
"s_2855961",122.000426333333,31.516157
"s_285599",104.415251454545,31.2872256060606
"s_2856239",120.7467751875,30.815975625
"s_2857432",119.874126941176,32.7539327272727
"s_2858161",119.125002092593,25.6036220555556
"s_28586",123.79980422,42.36722186
"s_285936",122.27130625,37.98003895
"s_2859627",113.564486487179,23.1584643846154
"s_286127",109.290651413333,35.1828444
"s_2861564",114.320657,23.314096
"s_2862049",112.490586446809,41.7922812765957
"s_2862961",116.090047766667,39.20908555
"s_2863258",118.727930568493,32.451701109589
"s_2865886",120.630412,34.098683
"s_286809",104.4159514,31.28707715
"s_2868188",118.727943471429,32.4517272
"s_2868237",118.206076684211,24.7836795263158
"s_2868503",118.237474397436,32.2422071153846
"s_2869038",113.781936,23.337689
"s_2870215",118.047450527273,31.8926225090909
"s_2870624",106.9639336,29.7939509333333
"s_2871319",120.613568,34.055782
